id;created_at;text;sensitive;place_id;user_id
1344560525514997760;2020-12-31T08:26:24.000Z;@Moa_menfess NEW YEAR EVE WITH TXT #TOMORROW_X_TOGETHER   #투모로우바이투게더   @TXT_members @TXT_bighit;false; ;1292148456790740992
1344560529684230145;2020-12-31T08:26:25.000Z;@AlfredLewislll Spectrums have ends you smooth brained dumbass;false; ;1224398666460516357
1344560529675792386;2020-12-31T08:26:25.000Z;Another #AdultWork.com member just saw me naked - https://t.co/WnqyoHmr6h;false; ;1153827692028018689
1344560529701036033;2020-12-31T08:26:25.000Z;@F4LLINGFORL0U @elygayden no actually she said I “came for you first” when I literally asked a question and was attacked for it what are you not getting here??;false; ;1335858334486974465
1344560529679941633;2020-12-31T08:26:25.000Z;@KITAASHI_ IRS SO CUTE SHUT UP;false; ;1305554309422039040
1344560529684144129;2020-12-31T08:26:25.000Z;habbu have a birthday tomorrow u all better come or i cruy https://t.co/z6e9krNpZz;false; ;1328267006630526977
1344560529700868096;2020-12-31T08:26:25.000Z;@notherealDbangz CAPP???;false; ;1042644861801787393
1344560529709285376;2020-12-31T08:26:25.000Z;@CCFR_CCDAF @IBMCanada The only way a company like IBM gets behind this is if they’ve also negotiated tax breaks for the other part of their business;false; ;1301151964634390528
1344560533865975810;2020-12-31T08:26:26.000Z;So if by 21:00 wonke umuntu ulele  so ke if they is any Police arresting me at 23:30 ....we all broke the law🤷‍♂️;false; ;1256206914364608517
1344560533903712256;2020-12-31T08:26:26.000Z;@NicholaCarel Yes - we are dirty 😂😂😂;false; ;2276862982
1344560533874343937;2020-12-31T08:26:26.000Z;@Aworanti_SB If you're on Twitter and we are not following ourselves, it's very wrong oh😒  Try me... Follow me and I promise to follow you back ASAP 😘😘;false; ;1272019749770321920
1344560533886926850;2020-12-31T08:26:26.000Z;@CarolineHutt @stevedeg1 @PeteSchofield6 @TA_TheForce @Brexittoryfraud @Charliethered3 @BrionneCranlei1 @StayEuropean Even my PTFE is running out, Caroline. Mute time rapidly approaching. Lost cause🤔(as you warned me of earlier);false; ;3334226703
1344560533903708161;2020-12-31T08:26:26.000Z;Lawwwddd take me off this planet #Covid19UK https://t.co/HAzrUQoReg;false; ;96948240
1344560533899419650;2020-12-31T08:26:26.000Z;@PLAYG1RLDES @VampireMoneySGP He huffing and puffing mad asl typing rn;false; ;1313235472492134401
1344560533878362113;2020-12-31T08:26:26.000Z;@Txtleaderwbk no it's just to clear the search;false; ;1289072739358105606
1344560533886779392;2020-12-31T08:26:26.000Z;Damn hands https://t.co/OSvLEfJp8O;false; ;1337751046353870850
1344560533878362119;2020-12-31T08:26:26.000Z;FUCK holding hands for romantic purposes. Hold my hand while walking on an icy sidewalk, so if one of us slips, we both eat shit.;false; ;1061977471237578752
1344560538064478208;2020-12-31T08:26:27.000Z;Tonight’s the night #Dexter;false; ;293969212
1344560538098016261;2020-12-31T08:26:27.000Z;@LacunaCC no problem 💞 what are you doing 🙃 I’m currently watching the 100;false; ;1322680933384966145
1344560538068656130;2020-12-31T08:26:27.000Z;More parents should think like this and create powerful humans into this world. https://t.co/sbxePpEvui;false; ;1238570693656227840
1344560538098032640;2020-12-31T08:26:27.000Z;Way to go coach! @BeckyHammon https://t.co/SpALHSBHaN;false; ;191565623
1344560538093686786;2020-12-31T08:26:27.000Z;he so endearing :((( https://t.co/KK991S89i2;false; ;1187313882810875904
1344560538093719552;2020-12-31T08:26:27.000Z;@BrianMitchellMP @emlybkr @AdamHolmes010 Story on the website. No changes today. Same rules as Qld. Only the NT has more open borders. Unusual for Tasmania to be laxer than other states.  https://t.co/AQgEBEkKMk;false; ;624246041
1344560542288113665;2020-12-31T08:26:28.000Z;I lick your divine sceptre as you smack my jealous buttocks;false; ;25727475
1344560542262943749;2020-12-31T08:26:28.000Z;@Caltexsa Crossing my 🤞;false; ;3288723280
1344560542275559426;2020-12-31T08:26:28.000Z;@chloeseleka I thought you’d say feta or something sis what 😭;false; ;897809124
1344560542283915264;2020-12-31T08:26:28.000Z;@UncleMaazi Amen🙏🤍  #ThankfulForErica;false; ;1307126612375339008
1344560542271287296;2020-12-31T08:26:28.000Z;@CamilleGrinnaux If you want to :) I remember when I moved and was puting things in places how I wanted, but of course I forgot where I put half of items :) but I remembered puting them in place...;false; ;446138348
1344560542267150337;2020-12-31T08:26:28.000Z;@ThomasUnderhill @SenSchumer Agree.;false; ;1316590844720353280
1344560542283943937;2020-12-31T08:26:28.000Z;this was chat while i was hiding.  I was cracking up 😂 https://t.co/SxKr4NGNAC;false; ;40494227
1344560542275420160;2020-12-31T08:26:28.000Z;@ZedDez15 @RW11lk @MisterBlackPill I think the CCP data is accurate. https://t.co/rNoWyTs2ad;false; ;1110754299204624384
1344560546469867522;2020-12-31T08:26:29.000Z;@newn3onfan disagree  but evermore would be;false; ;1275880981086580739
1344560546465529857;2020-12-31T08:26:29.000Z;@yeolheungs Yummerz;false; ;1036890477478305792
1344560546465517574;2020-12-31T08:26:29.000Z;@marknotrope em yes?;false; ;1195366659134869504
1344560546461278209;2020-12-31T08:26:29.000Z;The #TataAltroz Turbo will be launched on January 13, 2021. It will get a 1.2-litre turbo-petrol engine (110hp, 140Nm) and will get a 5-speed manual gearbox at first, with the DCT automatic gearbox to follow later. #whatcarindia @mishramugdha https://t.co/V8gu6QY5RN;false; ;1224247244
1344560550664171520;2020-12-31T08:26:30.000Z;Comment using  ❤️ and follow everyone that likes your comment! 💠 🖤✨;false; ;2866804900
1344560550643195906;2020-12-31T08:26:30.000Z;@rabbicraig Absolutely ..;false; ;969934972009271297
1344560550668345344;2020-12-31T08:26:30.000Z;Which means the child actor of him would be a muppet and then he just grows into a human man;false; ;942651769
1344560550680911872;2020-12-31T08:26:30.000Z;How to choose between iPhone, iPad, or Android: which iPhone is best?;false; ;1115121774985748480
1344560550676721665;2020-12-31T08:26:30.000Z;It is just such a disgrace that Gavin Williamson remains in overall charge of England’s schools. It shows how far down the priority list children are for this government.;false; ;26969416
1344560550651416578;2020-12-31T08:26:30.000Z;She like hair pulling and choking ... ion know how I feel about calling her “daddy” when she ask me to😂😂;false; ;2943559212
1344560550659776514;2020-12-31T08:26:30.000Z;what was the reason for dazai to tuck his hair behind his ear in dead apple like why did he only do that in dead apple im mad;false; ;1124328665444077568
1344560550647377921;2020-12-31T08:26:30.000Z;#DontDoThisMistakeOnNewYear Is Drinking Alcohol a Sin A person who drinks Alcohol  That person suffers in seventy Consecutive births of a Dog  Due to sin. @SaintRampalJiM  Watch Sadhana TV at 7:30   Pm #शराबी_बने_70जन्म_श्वान । https://t.co/122yTYi9GG;false; ;1218883368273661953
1344560554837422080;2020-12-31T08:26:31.000Z;@SchizoHon whatever you want 😍😍;false; ;2390157030
1344560554854273025;2020-12-31T08:26:31.000Z;NowPlaying ID 02 - UnderProd Radio https://t.co/b4a9Pbv4WV 08:26;false; ;1084559892831240193
1344560554866843650;2020-12-31T08:26:31.000Z;I dont believe the AIADMK Vote banking increased for 10 years rulling rather may down 3% but for DMK it would be 10% Where it goes? The PMK, Kamal, Siman n Vijayakanth- not in rase because they looks for defenders and this alter the result. But this 13% will goes to BJP Why?;false; ;1257256957053997058
1344560554866708481;2020-12-31T08:26:31.000Z;@PeopleWhoLikeE1 Clever, Mr. Phillips.;false; ;811394001278373888
1344560554870939648;2020-12-31T08:26:31.000Z;@lexfridman Dancing with the Stars 2030;false; ;563278481
1344560554845749248;2020-12-31T08:26:31.000Z;wasn't she pregnant not long ago!??? https://t.co/rC2BYtnoKi;false; ;1186023146551296000
1344560554875052033;2020-12-31T08:26:31.000Z;@SB19Official 345  if a cold wind starts to rise i am ready now with the last sail lifted high i am ready now  @SB19Official #ATINxSB19Wrapping2020;false; ;467231944
1344560554870882304;2020-12-31T08:26:31.000Z;stolen  which hogwarts house vibe do i give of?;false; ;1335765295168847872
1344560559040159744;2020-12-31T08:26:32.000Z;@Tesliiim @ItsIrawo @Davidchibike who the fuck are u;false; ;1329317884162609153
1344560559048581123;2020-12-31T08:26:32.000Z;@SimonABanfield Simon it is the same one which was moved to its current location at the top of Streatham Common;false; ;789974233
1344560559040114689;2020-12-31T08:26:32.000Z;@hawkins_carole We’ve gone back 300 years and those that voted for this charlatan should hold their heads in shame.;false; ;1314148196
1344560559065161730;2020-12-31T08:26:32.000Z;I want to apologize to myself As i used to hae so many suicidal thoughts  I promise it won't happen again in the future ^^;false; ;1255518311892127744
1344560559065235456;2020-12-31T08:26:32.000Z;@V4NTEJUN @fluffyjunie @4thgenface ... youre the same age;false; ;1252959490325921796
1344560563230269441;2020-12-31T08:26:33.000Z;Just heard a Hispanic guy say 'build a wall' and mean it;false; ;1127065239353286657
1344560567437160449;2020-12-31T08:26:34.000Z;Is there any bakery in Lahore that takes online orders and delivers cake ?;false; ;2239241343
1344560567420407811;2020-12-31T08:26:34.000Z;@Smithgirl_mandy beautiful;false; ;2282669473
1344560567437111297;2020-12-31T08:26:34.000Z;Epoch Polishing Bar  Product Benefits: 🟢Removes dirt &amp, grease from skin 🟢Exfoliates 🟢Treats Acne &amp, Blackheads  🟢Evens out Skin Tone 🟢Lightens Dark Spots 🟢Perfectly cleanses make-up brushes too!  Whatsapp Me 0844448278  My 2020 https://t.co/gf9vk31dtf;false; ;890582597717430273
1344560567449632768;2020-12-31T08:26:34.000Z;Stop consuming intoxicants. A person who consumes alcohol and is devoid of bhakti and auspicious deeds attains the life of a donkey, ox etc. Then one will not get the food that one gets in human life. - Saint Rampal Ji Maharaj #DontDoThisMistakeOnNewYear #शराबी_बने_70जन्म_श्वान https://t.co/php8cLXlGC;false; ;938259291961561088
1344560571631472640;2020-12-31T08:26:35.000Z;@quackity4k you deserve the world. thank you for everything you do for us, we appreciate you so much 🥺;false; ;1343295626348523520
1344560571635515392;2020-12-31T08:26:35.000Z;@spectacular0419 @SB19Official 52 You are the one @jah447798   @SB19Official #ATINxSB19Wrapping2020;false; ;1278204163646603265
1344560575846735872;2020-12-31T08:26:36.000Z;Georgia Review Of Voter Signatures Finds No Fraud In Presidential Election   https://t.co/4sZfEsyfHz;false; ;524008942
1344560575825625088;2020-12-31T08:26:36.000Z;@goldncrys just don—😳😳😳;false; ;1311434743108386817
1344560575808880640;2020-12-31T08:26:36.000Z;i wish juice was pronounced *hwees*;false; ;1332910849032298499
1344560575846567936;2020-12-31T08:26:36.000Z;@KONIQUELLE THANK YOU iKON #아이콘_2020_수고많이했어 @YG_iKONIC #iKON #아이콘;false; ;1292118674707550209
1344560575808851970;2020-12-31T08:26:36.000Z;since 2020 is about to end i just want to remind you that you did well this year. I love you and I appreciate you, I hope that you do good on 2021 Ily 😽✨;false; ;1329388892307353600
1344560580041068544;2020-12-31T08:26:37.000Z;@_qveenteara might need to slide onnat cuban coochie🤣;false; ;802131749182590976
1344560580015902720;2020-12-31T08:26:37.000Z;@fl0mtv @FACEIT People are dodging non stop and its very annoying when you have people dodging games 4 times in a row;false; ;1045064149175156736
1344560580015910913;2020-12-31T08:26:37.000Z;@DBLACKGH @I_Am_Winter @Nikkisamonas please 🙏🥺;false; ;1339191611524255746
1344560580011696130;2020-12-31T08:26:37.000Z;@Bongii99_ You are so lovely can I know you more;false; ;1273590916532535298
1344560580040994816;2020-12-31T08:26:37.000Z;@IMcMillan @BBCRadio3 Where was he heading?  Can you give an update?;false; ;605206513
1344560580024295424;2020-12-31T08:26:37.000Z;You’re a real one https://t.co/DKC7CfhpaG;false; ;3399287176
1344560580015788033;2020-12-31T08:26:37.000Z;@Aoshnar1 @hitesh_garg18 @mufaddal_vohra What do you except from koli fans both him and his fans are mentally disturbed...That mf excluded Pant,Gill and Jadeja in the first test  ..lol;false; ;1260808516903763968
1344560580015788032;2020-12-31T08:26:37.000Z;hes so soso pretty 😞 https://t.co/dhZpt1f3I2;false; ;1306672548323577857
1344560584222797826;2020-12-31T08:26:38.000Z;i wake up and i missed skz’s live 🧍🏻‍♀️;false; ;1416476394
1344560584206016513;2020-12-31T08:26:38.000Z;@NatashaFalvey Our team. Is fabulous.  My second  family. Couldn't do it without  them @Welshwiz11;false; ;1611295584
1344560584197599234;2020-12-31T08:26:38.000Z;But i am absolutely unwilling to replay this game despite how much I liked it;false; ;971587325686943745
1344560584210010112;2020-12-31T08:26:38.000Z;💆🏾‍♂️💆🏾‍♂️my mind is elevated;false; ;1176006743379234816
1344560584235364352;2020-12-31T08:26:38.000Z;@TheWantedEmcees Watch this one and retweet everywhere put it on face book get this out there she doe's the deepest dives she is amazing i love her;false; ;962449138104254465
1344560584226816001;2020-12-31T08:26:38.000Z;@prodyujin @syeondeprived UNPROVOKED....;false; ;832849009257492480
1344560584197476352;2020-12-31T08:26:38.000Z;@HarrisHeller Naw this gots to be a lie https://t.co/Q6TtxRGvWi;false; ;63555584
1344560588391936002;2020-12-31T08:26:39.000Z;I prefer us to be underdogs in the title race;false; ;1267836721791750144
1344560588429684738;2020-12-31T08:26:39.000Z;Anyone else know how exceptionally weird it feels to HATE your mother?;false; ;450528176
1344560588425453569;2020-12-31T08:26:39.000Z;I literally screamed and jumped backward opening door 30 of @Coldwar_Steve ‘s Advent Calendar yesterday 😱😅Today’s made me smile. Thanks for making it - it was great 🙏;false; ;22674128
1344560588408586240;2020-12-31T08:26:39.000Z;@97flrts it’s two people per ticket;false; ;1273639386706399232
1344560588421124099;2020-12-31T08:26:39.000Z;@CandiceHare_ Up late handicapping ??;false; ;2375607890
1344560588400128006;2020-12-31T08:26:39.000Z;@spinbotters @reitsmaaa Will never cheat on my main tho;false; ;1321704386163216385
1344560588400168961;2020-12-31T08:26:39.000Z;@wendyburn @rcpsych Many many congratulations Wendy. 👏🌟👏🌟;false; ;2574588013
1344560588421095424;2020-12-31T08:26:39.000Z;'hing~' .........I'm gna cry 😭😭😭😭 https://t.co/6tQ2w3MJew;false; ;1104037213241856000
1344560592590352385;2020-12-31T08:26:40.000Z;@abedsibai4 hey lol;false; ;1102719708841869312
1344560592594595841;2020-12-31T08:26:40.000Z;@7anosh1 Young lady &amp, it's ur right;false; ;884209172
1344560592611397632;2020-12-31T08:26:40.000Z;@tiahranelson i swear that’s just a chill version of dante from coco;false; ;1200160159970078733
1344560592607014913;2020-12-31T08:26:40.000Z;@PeterAskin1 Quite a sweet yellow in the coat. He'd be a good  #cat for a photo session for a product.;false; ;1238749481572564994
1344560592586211329;2020-12-31T08:26:40.000Z;@snapsextslut Cum on over https://t.co/rZgTv0aZWk;false; ;1270502074212593665
1344560592607039490;2020-12-31T08:26:40.000Z;@mmagonewild Khabib vs Barboza was the first thing that came to my mind;false; ;717666432146739200
1344560596793110534;2020-12-31T08:26:41.000Z;@_Bittyy_ may i help u maam 😂;false; ;741755958
1344560596809781249;2020-12-31T08:26:41.000Z;I’m bout to be so drunk tomorrow. 🥵;false; ;742935108013936640
1344560596814094341;2020-12-31T08:26:41.000Z;@goIdensoot Your mom could never get on the level of Instagram jokes 👩🏽‍🦯;false; ;1228458168931536906
1344560596809822208;2020-12-31T08:26:41.000Z;Ninjagamer80 played Rocket League (Xbox One) in the last 24 hours https://t.co/UJWApmDIKN #exophase;false; ;2263352586
1344560596813922304;2020-12-31T08:26:41.000Z;helpful that I have a partner who also raves so he also understands;false; ;700173553
1344560596792926208;2020-12-31T08:26:41.000Z;i changed my layout, is it matched?;false; ;1280750730907750400
1344560596818096128;2020-12-31T08:26:41.000Z;One day, some day. Don't give up hope. 🙏 It'll happen when least expected. 🤴 Don't go looking for him. 🔭 Have not found mine either. 🤷‍♂️ Where could he be? 🤔 😟 😞 https://t.co/5sIMZuZq1d;false; ;933447206
1344560596788805632;2020-12-31T08:26:41.000Z;Every momeant of MG is my best part of 2020 but on this day. How Gulf took care of Mew is still unforgettable. Right from clothing, Waitiing for him like a baby both MG looks are so dashing ❤️wish I was there at that time.  #BestOfMewGulf2020 https://t.co/i2nWbi7dTd;false; ;1157251076757716992
1344560600999976960;2020-12-31T08:26:42.000Z;@Punztw @KEEMSTAR GOOD GOOD AS U SHOILD;false; ;1290033543486283778
1344560600983199744;2020-12-31T08:26:42.000Z;@jennygodswill @Alolimad4 That's not all you should consider as a criteria for determining if he's a husband material. He might not do all these aforementioned things and still won't be a husband material.;false; ;1330550368078589956
1344560600987410432;2020-12-31T08:26:42.000Z;You cant make this shit up https://t.co/luI0EPIxon;false; ;960624242927775744
1344560601012420608;2020-12-31T08:26:42.000Z;@KINKYKNJ BUT BRO IM A YEAR YOUNGER THAN YOU;false; ;1331100380973854721
1344560600978837504;2020-12-31T08:26:42.000Z;@RawrxB b :) i hope you're doing well! we haven't talked in a super long time but i'm still so glad to be able to say that you were one of my first internet friends i considered myself super close to!!! i hope ur taking care of urself, you're a beautiful person in and out :);false; ;3257584640
1344560605202681858;2020-12-31T08:26:43.000Z;@SpeakingSatan That can't be right, Satan!;false; ;1313556060934987778
1344560605181706240;2020-12-31T08:26:43.000Z;@honkstickk bitch you said you had a coffee addiction like 2 months ago what happened;false; ;1154572616725946374
1344560605185732608;2020-12-31T08:26:43.000Z;@VootSelect  A hero is no braver than an ordinary man, but he is braver five minutes longer.  #RahulIsTheBoss and #NikkiIsTheBoss  94;false; ;1337733406470230017
1344560605189922819;2020-12-31T08:26:43.000Z;Pacers need MVP-like season from Victor Oladipo to go on deep playoff run - https://t.co/z24ELbzx0f;false; ;3037724505
1344560609363435520;2020-12-31T08:26:44.000Z;just did one of those friend circle things, i was happy with the outcome;false; ;1141121998195744768
1344560609401180160;2020-12-31T08:26:44.000Z;@phosjimn I’m on their case now;false; ;183409017
1344560609397002242;2020-12-31T08:26:44.000Z;@annabeth2004 @Theodor81305763 @SanderD001 @zapatistarising @Lefty_Mind It is to my benefit to ensure the well-being of everybody. I think most people feel similarly. Most humans don't like the idea of other humans suffering.;false; ;1028571956
1344560609401184256;2020-12-31T08:26:44.000Z;@Stromfieldadvs Went to the https://t.co/6CyMscipn2 site and then it just asks you to enter your Twitter username and hit generate. 😊;false; ;4418860282
1344560613561954311;2020-12-31T08:26:45.000Z;@libraslutt ... IS THAT WHAT SHE SAID;false; ;1286450308705660929
1344560613574512640;2020-12-31T08:26:45.000Z;@BTS_History613 @JHDI0NYSUS Woah;false; ;1344521330687881216
1344560613591289857;2020-12-31T08:26:45.000Z;@NathanH1998_ Likewise;false; ;1327363342680338437
1344560613570318336;2020-12-31T08:26:45.000Z;The incels in the quotes....losers in every facet of their miserable lives https://t.co/bDMykHJqqc;false; ;873642000540721153
1344560613578694656;2020-12-31T08:26:45.000Z;@le_arch1tect @FaZeFuzzface @PUBG Ur dumb;false; ;490782780
1344560613586997250;2020-12-31T08:26:45.000Z;@loonylip Well ¯\_(ツ)_/¯ but fr those who don't like onions ain't seeing heaven ಠ_ʖಠ;false; ;2554492550
1344560613587111937;2020-12-31T08:26:45.000Z;@DOKIIMELODY Goodnightttt, prion’s not ready for your wrath tomorrow. Sleep well and prepare for war https://t.co/lQp5oZp3AZ;false; ;1341602210912882690
1344560617773019136;2020-12-31T08:26:46.000Z;'Journey's Tomorrow'  An Exciting Adventure of the Eighth Doctor and Bernice.;false; ;4137745701
1344560617764630530;2020-12-31T08:26:46.000Z;@kjishunnie Biggest rob of the year😪;false; ;723514517272051712
1344560617781403649;2020-12-31T08:26:46.000Z;I don’t want to wind up any FBPE types, but I only voted to leave the EU because I don’t like the flag!!!.....😎;false;433e837997c2d4b7;976168392909565963
1344560617789792256;2020-12-31T08:26:46.000Z;Maintaining Safety with SARS-CoV-2 Vaccines https://t.co/IPvjJJDkJu;false; ;3010039463
1344560617777025024;2020-12-31T08:26:46.000Z;New year, New Zealand.;false; ;294966279
1344560617781268480;2020-12-31T08:26:46.000Z;This whole bit was the best I’ve seen in the game;false; ;2600976936
1344560617772859395;2020-12-31T08:26:46.000Z;Not enough black clothes on this zodiac sign maker but okay 🙄;false; ;978584582449643520
1344560617768640513;2020-12-31T08:26:46.000Z;I don't care I want new @ATTILAga https://t.co/zEtEjJgWES;false; ;1164251126
1344560617772838914;2020-12-31T08:26:46.000Z;Watching your wife working on a stud when you return home  Admin- black https://t.co/4VfMvl1Mxb;true; ;1235512852170936320
1344560621950545920;2020-12-31T08:26:47.000Z;@itsreemmfs Sorry im hungry but still fuck u;false; ;1280618508351660032
1344560621963120640;2020-12-31T08:26:47.000Z;@nvthvniel1 Boooooge!🤫;false; ;3290327709
1344560621963128832;2020-12-31T08:26:47.000Z;@sewingbee @TheSabrinaGrant @sallyephillips @THEVIVIENNEUK @BBCOne Can’t wait;false; ;502158183
1344560621975523328;2020-12-31T08:26:47.000Z;Before 2020 ends,I want to thank my family, friends and my girlfriend for your love and support.💓;false; ;1070598716996927488
1344560626140635137;2020-12-31T08:26:48.000Z;@LayGlobalCharts @TeamMiracleada2 @itsLaycon What a great joy and growth;false; ;1247836674375155713
1344560630334967808;2020-12-31T08:26:49.000Z;I think there was a lot of meanness. It started with gloating -‘we won, you lost’ and proceeded with ‘the delight’ in the loss of our freedoms. People need to be kinder as meanness is self defeating. https://t.co/Gc7uEEutry;false; ;925873532617322497
1344560630347358208;2020-12-31T08:26:49.000Z;It’s me, I’m niggas https://t.co/3Oufbo0UMi;false; ;1075085705099923456
1344560634537631744;2020-12-31T08:26:50.000Z;@fearlxssicarus DO ME A FAVOR;false; ;245384185
1344560634541707268;2020-12-31T08:26:50.000Z;@fxckinavocad0s I love you &lt,3;false; ;1262443877320978434
1344560634541690882;2020-12-31T08:26:50.000Z;More long ride with you❤️;false; ;1301138529217462273
1344560638757117952;2020-12-31T08:26:51.000Z;@DaFreshPrince84 @XminusXO @_PapiAce Not true at all lol;false; ;20897174
1344560638731845632;2020-12-31T08:26:51.000Z;i appreciate both of you a lot and no matter how we've known each other for years, i'm grateful that we've become even closer this year thanks to ateez 💓;false; ;1602794312
1344560638727659520;2020-12-31T08:26:51.000Z;FETUSSSSSSSSSSSSS TWICEEEEEEEEEEEEEEEEEE https://t.co/lurcpdjO3c;false; ;1332623255744614400
1344560642926256128;2020-12-31T08:26:52.000Z;Because you're the alpha and the omega we say thank you God🙏🙏🙏 #31stDecember2020;false; ;1242896531637899269
1344560642926239746;2020-12-31T08:26:52.000Z;@ericadvasquez i know 🤔;false; ;847264871485853697
